Time,Position_x,Position_y,Position_z,Velocity_x,Velocity_y,Velocity_z
1733904164.96623,6.562774737102159,0.05097971501243202,0.2919898369394228,1.0861393184802444,0.04249720952865912,-0.027561566433017538
1733904164.999117,6.594037978344603,0.05137185388225269,0.2966096101139489,1.0153936285455272,-0.003669085750428964,0.2771167206978917
1733904165.031514,6.624121811973545,0.051736010170382596,0.3010311484801521,0.9903002720091603,0.02094262339035679,0.049398322971424345
1733904165.065388,6.653420911191945,0.05265099660448818,0.3021904073692402,0.9657181021980369,0.036434481027766606,0.052181271287630684
1733904165.100441,6.683466387800713,0.05349933246044141,0.302999711848211,0.9989944466250915,0.03526564672843537,0.002676139817127324
1733904165.1346524,6.7138497011542455,0.054414539468128124,0.3023727029025899,1.0202784873347834,0.03620525410727425,-0.056728050345280306
1733904165.1704857,6.74311639246327,0.05497150843215052,0.30451185203088976,0.9565453943851001,0.011061705570361251,0.13168750821601052
1733904165.2062285,6.772114041603737,0.055561685582976,0.3057701896658691,0.9743698863380847,0.02342759693584845,-0.02243668622822622
1733904165.2427917,6.801857654003966,0.056279771606653574,0.3045436993974565,1.001418595266735,0.02510190843961609,-0.032613101677362685
1733904165.2805202,6.833058306466528,0.05738708389003437,0.30446499475900135,1.0524236518568846,0.04773794312758606,0.007140617401977342
1733904165.3137927,6.864749289857504,0.0589482607759743,0.3042528843036769,1.0612434283448111,0.05635236060596185,-0.012286053004184363
1733904165.345473,6.895420201576613,0.05969645331986946,0.30734497700500163,0.9983855997794444,0.007100431968404023,0.16569441235539165
1733904165.379584,6.924930376274597,0.060319339770944044,0.3101725484618285,0.9697460387534623,0.028593304604634107,0.04566993640554846
1733904165.4128878,6.953920906166541,0.06150720760716329,0.3110447354779817,0.9598211698654181,0.04658022887616041,0.035244315624962524
1733904165.4439726,6.983785832873153,0.06258776094206064,0.31030049200559473,0.9964735739926521,0.03829971951211535,-0.07677401876798767
1733904165.476276,7.014353754885534,0.06339888375385935,0.3060469317810213,1.034427695573818,0.025148384687110684,-0.19718528745114292
1733904165.5095897,7.043492449514764,0.06339408075942164,0.30318052485932556,0.9375671230769079,-0.012593024483711471,-0.06567311022341667
1733904165.5419815,7.071540781561399,0.06303765374038149,0.2986424114912721,0.9317049557781103,-0.014866550956129999,-0.21163650980260926
1733904165.5769272,7.099920480599541,0.062483140417650386,0.29635247447485075,0.9537243421020231,-0.02409582458774026,0.05884619758163607
1733904165.6111522,7.128973290077433,0.062479625410515036,0.2999033731293908,0.9653730044785059,0.012453781949992861,0.1336556912468633
