Time,Position_x,Position_y,Position_z,Velocity_x,Velocity_y,Velocity_z
1733850803.6298668,7.335030520235258,0.15627289715348397,0.365249500125181,0.7315945085748201,0.09474439166646571,-0.0049183051646435015
1733850803.6409957,7.342213232613754,0.15719211892694146,0.36532092290751855,0.7110724079740968,0.09060484825078753,0.016213739378120824
1733850803.649853,7.3491843752367405,0.15811185332126612,0.36558308834388564,0.6896140971822254,0.09390633782853373,0.034126381343731825
1733850803.6580374,7.355951236457566,0.1591033910888875,0.366031938777923,0.6702241614954104,0.10206906341652415,0.04684125397387919
1733850803.6666777,7.3625451579350845,0.1601797331195332,0.36649773380119294,0.6539659810021686,0.11091042321371711,0.04397157384242818
1733850803.677761,7.369038655185105,0.16126484377986688,0.366721466618847,0.6474163414362781,0.10784299118319494,0.011263870538344345
1733850803.688411,7.37550759009311,0.16233749875285206,0.366643356410523,0.6477516079204735,0.1069359453418672,-0.01996464356661223
1733850803.6991525,7.382099466475171,0.16328471284449309,0.3663545435331351,0.6517268800782707,0.08600076660528416,-0.004733040858774573
1733850803.7085652,7.388709703334974,0.1639400788117683,0.3661776039315136,0.6678424783079642,0.05599229633609701,-0.03302703142099776
1733850803.7210498,7.395511553733241,0.16434499384457377,0.3653512663283025,0.6856420665299716,0.03528685621176082,-0.10841912684599522
1733850803.731202,7.402329747469827,0.1646010457720898,0.36409579587733326,0.6785241586573862,0.019647328868444225,-0.12626651298936065
1733850803.7412283,7.409148249222849,0.1648054306587719,0.36290307083690965,0.6832638342387777,0.021711450406051803,-0.11236175867316904
1733850803.7516193,7.41600493714047,0.16505093647723315,0.36181385610448275,0.6866670147812121,0.026032318759137394,-0.10514352407954099
1733850803.7614703,7.422887665982623,0.16533018620257292,0.36076108091984044,0.6887968336244874,0.02873427972704242,-0.0995069469837549
1733850803.7712412,7.429759944248587,0.1657114622985603,0.35987742298316844,0.6864927311415883,0.04165671918397403,-0.08319444860930346
1733850803.781088,7.436614287640673,0.1661784959734572,0.35917304702649755,0.6849307757689853,0.04959079094874057,-0.06212211173841056
1733850803.789835,7.443458871700325,0.16674018430398824,0.35871979263651993,0.6843900174752453,0.059876404214758386,-0.039355992878471475
1733850803.799151,7.450323473344829,0.16741064932342342,0.35854225822248464,0.6877233466052892,0.07197135524494964,-0.0038572234500820336
1733850803.8089163,7.45715745132893,0.1680512047195777,0.35861032975494006,0.6815283938203974,0.060819562797796364,0.007937944700697018
