Time,Position_x,Position_y,Position_z,Velocity_x,Velocity_y,Velocity_z
1733765071.906746,0.0016586172672949768,-0.0016951026156697662,0.3001183757986752,0.09350312824350901,-0.10920005334598333,0.007100195665016877
1733765071.9329765,0.005773804175709459,-0.0065273951894122915,0.2962495964613012,0.1651821006404616,-0.20286332804701493,-0.23846831344286257
1733765071.959177,0.010533176492229096,-0.014141845646605063,0.28805758872733195,0.1506176822043999,-0.3129041777404067,-0.28243911437226515
1733765071.9861228,0.014863855905272857,-0.02571089072566028,0.2818794118986782,0.1265871216753394,-0.4451626262905071,-0.13893630400175536
1733765072.0124233,0.018890444351666983,-0.039633293939090576,0.2785495112560524,0.14925468080209842,-0.4763787791411462,-0.08720131317554847
1733765072.0393975,0.02553010591915515,-0.05181058481507789,0.2803330328047856,0.2960757527481038,-0.34729326984092995,0.1376991249868112
1733765072.0654101,0.03711041103443349,-0.06044070559228059,0.2851933121176925,0.4513655056005133,-0.24371615054935125,0.1853563631450925
1733765072.0918756,0.05207685562363945,-0.06712076403653186,0.2907834685432783,0.5356137358190892,-0.20516945100197945,0.1952592438628996
1733765072.1183405,0.07043650410561834,-0.07292236276596421,0.2962082416831878,0.6447293108367235,-0.1836473100793638,0.1713648915748767
1733765072.1446507,0.0913046887850699,-0.07841528477688123,0.30032879168169435,0.7257118808689172,-0.17930269758079626,0.0972453591366372
1733765072.1712325,0.11452649742482243,-0.08234188467662988,0.3012551555479225,0.8193362586294816,-0.09824672549128431,-0.027425404865386617
1733765072.1970947,0.1400892430224819,-0.08459507141864901,0.30011270033547455,0.8787899084418653,-0.052459319544185944,-0.036735308697097936
1733765072.2250957,0.1674104024350188,-0.08513486660530625,0.298623618490118,0.9365554819498809,0.015202440561913633,-0.04383602623766465
1733765072.2503266,0.1976044517493344,-0.08359930104111599,0.2978417730527744,1.0477794521473172,0.08483467035814868,-0.023293756204227037
1733765072.2757225,0.22968727627339502,-0.0803134402213699,0.293327242695276,1.0775834854963295,0.12815469084920583,-0.24588477313928145
1733765072.301977,0.2616184816042556,-0.07738709337130412,0.2927781345361072,1.061043867435219,0.07228057275649856,0.146192837738471
1733765072.327687,0.2929726958395427,-0.07549603432918593,0.2939318516987719,1.0299731095219615,0.0534442348935693,-0.04520730596898086
1733765072.3544233,0.3237620705769365,-0.07462062061257524,0.2965499608566874,1.0244674997485999,0.011167157202681521,0.21890488450621254
1733765072.3799329,0.35591565304232314,-0.07466879546319638,0.3006710107758059,1.0778241755190459,0.0033776374850926394,0.0461139196676641
1733765072.4064724,0.38801024409629736,-0.07485642214552403,0.3017154973262383,1.0794160119500604,-0.007259857790856881,0.03373208243087567
1733765072.432187,0.41949298662933127,-0.07548912404069384,0.30473185271097186,1.0159796959173102,-0.02118788051553261,0.14236752665881575
1733765072.4582407,0.45003154949838947,-0.0756496377466783,0.3052656450957574,1.017785186147116,0.0028106357103620462,-0.07872034041520287
1733765072.4841259,0.48041086811816974,-0.07585266547002838,0.30223469188537944,1.0135995119677796,-0.010693315656053852,-0.0991708338342666
1733765072.509646,0.5122286866009735,-0.07556097488704251,0.3004896864172814,1.0586792459449301,0.010913640574602609,-0.028806995437306276
1733765072.534948,0.5428847701252002,-0.07545443294148674,0.29818010873210565,0.9946893925628798,0.0038039997134123077,-0.07741237354240167
1733765072.5602305,0.5720370392374023,-0.07444638867717042,0.29903731182303156,0.9626425646651458,0.05191115818261623,0.07168183609493788
1733765072.586547,0.6011806724038292,-0.07238319967759627,0.2988481512808827,0.9770945382244285,0.0789560022140712,-0.05957906103372467
1733765072.6122782,0.6313845010310203,-0.07032278015303267,0.29669260562557326,1.014137597820667,0.07117858607901628,-0.05859026026685357
1733765072.6388996,0.6618310946500742,-0.06872281194623825,0.29454973892660047,1.0065335134846904,0.05483488744974345,-0.10760573292549219
1733765072.6642725,0.6923095936674385,-0.06742778437357154,0.2927457392022864,1.0279608602060475,0.04070260985442422,-0.01434409498647873
1733765072.6909113,0.722609352889074,-0.06687173376326627,0.2957844656435474,1.0041387151788854,0.003652113317083971,0.1572924781926211
1733765072.7165022,0.7529911708861047,-0.06666239550866501,0.2985846798553805,1.0163598331099395,0.007819033084171029,0.048806757073880276
1733765072.7420208,0.7834603984945838,-0.0668753714636984,0.29826259670981975,1.0178653225088095,-0.010213961221555413,-0.041267261694859274
1733765072.768202,0.8153278212934953,-0.06656519181341307,0.2970164623766911,1.0671946698358243,0.013030650704558173,-0.053245857290848075
1733765072.7937956,0.8464366844099448,-0.06651968426186683,0.29562568090891717,1.0191778175072521,4.111418732018776e-05,-0.024367010440943786
